SENT_ID,SENT_CONTENT,PHEN_ID,PHEN,WIKI_SUMMARY,WIKI_URL,WIKI_SEARCH_CONTENT
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",428,global oil,,https://en.wikipedia.org/wiki/OPEC,OPEC
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",428,global oil,,https://en.wikipedia.org/wiki/1973_oil_crisis,1973 oil crisis
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",428,global oil,"Big Oil is a name used to describe the world's six or seven largest publicly traded and investor-owned oil and gas companies, also known as supermajors. The term, particularly in the United States, emphasizes their economic power and influence on politics.",https://en.wikipedia.org/wiki/Big_Oil,Big Oil
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",428,global oil,,https://en.wikipedia.org/wiki/Price_of_oil,Price of oil
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",428,global oil,,https://en.wikipedia.org/wiki/Palm_oil,Palm oil
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",428,global oil,,https://en.wikipedia.org/wiki/1979_oil_crisis,1979 oil crisis
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",428,global oil,,https://en.wikipedia.org/wiki/Saudi_Aramco,Saudi Aramco
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/Owen_Omogiafo,Owen Omogiafo
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/Military_strategy,Military strategy
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/ExxonMobil,ExxonMobil
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/Scarecrow_(DC_Comics),Scarecrow (DC Comics)
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/Technology_during_World_War_I,Technology during World War I
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/Trench_warfare,Trench warfare
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/Peter_C._Oppenheimer,Peter C. Oppenheimer
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/Lee_Atwater,Lee Atwater
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,,https://en.wikipedia.org/wiki/2021–2023_inflation_surge,2021–2023 inflation surge
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",430,gas strategist at,"Swordsman (Jacques Duquesne) is a character appearing in American comic books published by Marvel Comics. Created by Stan Lee and Don Heck, the character first appeared in The Avengers #19 (August 1965).",https://en.wikipedia.org/wiki/Swordsman_(character),Swordsman (character)
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/Macquarie_Group,Macquarie Group
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/Macquarie,Macquarie
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/Macquarie_Telecom_Group,Macquarie Telecom Group
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/Shemara_Wikramanayake,Shemara Wikramanayake
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/Macquarie_Infrastructure_Corporation,Macquarie Infrastructure Corporation
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/KCOM_Group,KCOM Group
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/Lachlan_Macquarie,Lachlan Macquarie
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/List_of_investment_banks,List of investment banks
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/Southern_Cross_Media_Group,Southern Cross Media Group
38,"Still, jet fuels run could be stopped short by the oil markets reaction to it, said Vikas Dwivedi, global oil and gas strategist at Macquarie Group",431,Macquarie Group,,https://en.wikipedia.org/wiki/S&P/ASX_200,S&P/ASX 200
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/China–Russia_relations,China–Russia relations
39, Refiners in China have room to increase production,432,Refiners in China ,"The social structure of China has an extensive history which begins from the feudal society of Imperial China to the contemporary era.  There was a Chinese nobility, beginning with the Zhou dynasty.",https://en.wikipedia.org/wiki/Social_structure_of_China,Social structure of China
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/Sinopec,Sinopec
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/Sugar,Sugar
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/Petroleum_refining_in_the_United_States,Petroleum refining in the United States
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/Corn_Refiners_Association,Corn Refiners Association
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/Gutter_oil,Gutter oil
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/Sanctions_against_Iran,Sanctions against Iran
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/Carat_(mass),Carat (mass)
39, Refiners in China have room to increase production,432,Refiners in China ,,https://en.wikipedia.org/wiki/CPC_Corporation,CPC Corporation
39, Refiners in China have room to increase production,437,increase production,,https://en.wikipedia.org/wiki/Polyuria,Polyuria
39, Refiners in China have room to increase production,437,increase production,,https://en.wikipedia.org/wiki/Production_function,Production function
39, Refiners in China have room to increase production,437,increase production,,https://en.wikipedia.org/wiki/Production–possibility_frontier,Production–possibility frontier
39, Refiners in China have room to increase production,437,increase production,,https://en.wikipedia.org/wiki/List_of_countries_by_gold_production,List of countries by gold production
